generation;individual;train_accuracy;test_accuracy
1;2;0.9019166666666667;0.9009
1;3;0.9107;0.9081
1;4;0.9074;0.9048
1;5;0.90365;0.8997
1;6;0.9079666666666667;0.9059
1;7;0.8985833333333333;0.8979
1;8;0.90545;0.9041
1;9;0.9013333333333333;0.8993
1;10;0.9014;0.9016
1;11;0.9029833333333334;0.9035
1;12;0.9058333333333334;0.9031
1;13;0.9071666666666667;0.9062
1;14;0.9056666666666666;0.9049
1;15;0.89795;0.8956
1;16;0.9007;0.9005
1;17;0.9017;0.8991
1;18;0.9048333333333334;0.9023
1;19;0.9020666666666667;0.8992
1;20;0.9046833333333333;0.9032
1;21;0.9025;0.9032
1;22;0.9055666666666666;0.9051
1;23;0.9037166666666666;0.9033
1;24;0.9038833333333334;0.9027
1;25;0.8958833333333334;0.8956
1;26;0.9041333333333333;0.9024
1;27;0.9043666666666667;0.9005
1;28;0.9002333333333333;0.9002
1;29;0.9052666666666667;0.9042
1;30;0.9098;0.9073
1;31;0.8998;0.9013
1;32;0.8999;0.8972
1;33;0.9098;0.9053
1;34;0.9044166666666666;0.9047
1;35;0.8972666666666667;0.8951
1;36;0.9034833333333333;0.9043
1;37;0.9006166666666666;0.8997
1;38;0.9034666666666666;0.9026
1;39;0.9044166666666666;0.904
1;40;0.9052;0.9044
1;41;0.9009;0.9027
1;42;0.9019666666666667;0.8992
1;43;0.9063166666666667;0.9046
1;44;0.9036166666666666;0.901
1;45;0.9057;0.9049
1;46;0.9064666666666666;0.9073
1;47;0.8953833333333333;0.8973
1;48;0.9000666666666667;0.8988
1;49;0.9054333333333333;0.9066
1;50;0.9032833333333333;0.9033
1;51;0.9040333333333334;0.9015
1;52;0.9066333333333333;0.9042
1;53;0.9007166666666667;0.8996
1;54;0.9012833333333333;0.9021
1;55;0.9061666666666667;0.9032
1;56;0.90405;0.9026
1;57;0.9038833333333334;0.9019
1;58;0.90555;0.9037
1;59;0.90125;0.9019
