generation;individual;train_accuracy;test_accuracy
1;104;0.86235;0.8594
1;105;0.86985;0.8708
1;106;0.8465666666666667;0.8485
1;107;0.8686166666666667;0.8704
1;108;0.8586666666666667;0.8594
1;109;0.8618833333333333;0.8603
1;110;0.873;0.8728
1;111;0.8632333333333333;0.8609
1;112;0.8578833333333333;0.856
1;113;0.8615833333333334;0.8597
1;114;0.85415;0.8518
1;115;0.8614166666666667;0.8552
1;116;0.8545833333333334;0.8521
1;117;0.8638833333333333;0.8617
1;118;0.8614166666666667;0.86
1;119;0.8685;0.8667
1;120;0.8719333333333333;0.8755
1;121;0.8632833333333333;0.8628
1;122;0.8642833333333333;0.863
1;123;0.8521833333333333;0.8537
1;124;0.85945;0.8589
1;125;0.8562333333333333;0.8572
1;126;0.8679;0.866
1;127;0.8659166666666667;0.8641
1;128;0.8705666666666667;0.8697
1;129;0.8583833333333334;0.861
1;130;0.8485166666666667;0.8447
1;131;0.8658333333333333;0.8649
1;132;0.86845;0.8738
1;133;0.85195;0.8451
1;134;0.8722;0.8668
1;135;0.8569666666666667;0.8652
1;136;0.8525833333333334;0.852
1;137;0.8814166666666666;0.878
1;138;0.8575666666666667;0.8527
1;139;0.8614666666666667;0.8574
1;140;0.8733;0.8763
1;141;0.8654666666666667;0.8627
1;142;0.8444166666666667;0.8477
1;143;0.8412166666666666;0.8424
1;144;0.86415;0.8604
1;145;0.8693833333333333;0.8667
1;146;0.8676;0.8645
1;147;0.8600833333333333;0.8551
1;148;0.85335;0.8499
1;149;0.87125;0.8681
1;150;0.8623833333333333;0.8583
1;151;0.8621333333333333;0.8672
1;152;0.8519666666666666;0.8516
1;153;0.8525166666666667;0.8529
1;154;0.8615166666666667;0.8601
1;155;0.8639333333333333;0.8677
1;156;0.87245;0.872
1;157;0.8499666666666666;0.8554
1;158;0.8529833333333333;0.8572
1;159;0.86265;0.8645
1;160;0.855;0.8559
1;161;0.8687166666666667;0.8669
1;162;0.8554333333333334;0.8563
1;163;0.8578166666666667;0.8615
1;164;0.8746333333333334;0.8725
1;165;0.85455;0.8511
1;166;0.8549333333333333;0.858
1;167;0.84145;0.8401
1;168;0.8604333333333334;0.8615
1;169;0.8492;0.8462
1;170;0.8724;0.8748
1;171;0.8553166666666666;0.8624
1;172;0.8601333333333333;0.8576
1;173;0.8698333333333333;0.8743
1;174;0.85395;0.8528
1;175;0.8602;0.8601
1;176;0.85225;0.8527
1;177;0.8768;0.8748
1;178;0.8708166666666667;0.8741
1;179;0.8486666666666667;0.8481
1;180;0.8657666666666667;0.8672
1;181;0.8525333333333334;0.8528
1;182;0.8687166666666667;0.8656
1;183;0.8662;0.8708
1;184;0.86305;0.8641
1;185;0.8311333333333333;0.8319
1;186;0.8546166666666667;0.8518
1;187;0.8640166666666667;0.8639
1;188;0.8721666666666666;0.8735
1;189;0.8537;0.8503
1;190;0.8584333333333334;0.8582
1;191;0.8651833333333333;0.8648
1;192;0.87485;0.8763
1;193;0.8629;0.8624
1;194;0.8518833333333333;0.8471
1;195;0.8538833333333333;0.8569
1;196;0.86925;0.8678
1;197;0.8568166666666667;0.86
1;198;0.8633333333333333;0.8597
1;199;0.8778666666666667;0.8814
2;0;0.8476;0.8467
2;1;0.8744333333333333;0.8754
2;2;0.8534333333333334;0.8544
2;3;0.8547333333333333;0.8539
2;4;0.85745;0.8586
2;5;0.8499333333333333;0.8494
2;6;0.8552;0.8528
2;7;0.8632;0.8655
2;8;0.8575833333333334;0.8598
2;9;0.8710833333333333;0.8706
2;10;0.8531333333333333;0.8467
2;11;0.8577666666666667;0.8616
2;12;0.87185;0.8708
2;13;0.85225;0.8547
2;14;0.8661333333333333;0.8698
2;15;0.85975;0.8585
2;16;0.8498666666666667;0.8549
2;17;0.8641833333333333;0.8611
2;18;0.8369666666666666;0.8442
2;19;0.8530666666666666;0.8499
2;20;0.8492166666666666;0.8483
2;21;0.8509166666666667;0.8498
2;22;0.8728166666666667;0.8713
2;23;0.8711333333333333;0.8727
2;24;0.86665;0.8669
2;25;0.8642833333333333;0.8636
2;26;0.8515333333333334;0.8475
2;27;0.8728666666666667;0.8751
2;28;0.8486;0.8499
2;29;0.8658833333333333;0.866
2;30;0.8589333333333333;0.8518
2;31;0.8607166666666667;0.8603
2;32;0.8554333333333334;0.8513
2;33;0.853;0.8543
2;34;0.8525166666666667;0.848
2;35;0.8668;0.867
2;36;0.8670166666666667;0.8627
2;37;0.8683833333333333;0.8734
2;38;0.8583666666666666;0.8554
2;39;0.8557666666666667;0.86
2;40;0.8568833333333333;0.8582
2;41;0.8545666666666667;0.8565
2;42;0.8603666666666666;0.8636
2;43;0.85715;0.8565
2;44;0.8657;0.871
2;45;0.8598333333333333;0.8603
2;46;0.8622166666666666;0.8556
2;47;0.8590333333333333;0.8616
2;48;0.8668;0.8613
2;49;0.8532333333333333;0.8524
2;50;0.8651166666666666;0.869
2;51;0.8648666666666667;0.8684
2;52;0.8629333333333333;0.8573
2;53;0.8707;0.8705
2;54;0.8630833333333333;0.8614
2;55;0.8517833333333333;0.8463
2;56;0.8691166666666666;0.8686
2;57;0.8662333333333333;0.8656
2;58;0.8788666666666667;0.8788
2;59;0.857;0.8557
2;60;0.8559166666666667;0.8561
2;61;0.8580166666666666;0.8566
2;62;0.8493166666666667;0.85
2;63;0.8688666666666667;0.8692
2;64;0.8652333333333333;0.8647
2;65;0.8570333333333333;0.8567
2;66;0.8585666666666667;0.8636
2;67;0.8684;0.8717
2;68;0.86825;0.8723
2;69;0.8503333333333334;0.8437
2;70;0.8642666666666666;0.8623
2;71;0.8592833333333333;0.8527
2;72;0.8842833333333333;0.8822
2;73;0.8705;0.8685
2;74;0.8558166666666667;0.8549
2;75;0.86295;0.864
2;76;0.8732833333333333;0.8729
2;77;0.8578666666666667;0.8557
2;78;0.8518666666666667;0.8542
2;79;0.87645;0.8734
2;80;0.8543833333333334;0.855
2;81;0.85735;0.8575
2;82;0.8574333333333334;0.8502
2;83;0.8577166666666667;0.8591
2;84;0.8644166666666667;0.8638
2;85;0.8777333333333334;0.8767
2;86;0.8551;0.8559
2;87;0.8654833333333334;0.8642
2;88;0.8628166666666667;0.8612
2;89;0.8593;0.8622
2;90;0.8573666666666667;0.8566
2;91;0.8674166666666666;0.867
2;92;0.8616;0.8598
2;93;0.8585166666666667;0.8616
2;94;0.8484;0.8461
2;95;0.8693166666666666;0.8681
2;96;0.8706166666666667;0.8728
2;97;0.8582166666666666;0.855
2;98;0.8568666666666667;0.855
2;99;0.875;0.8779
2;100;0.8792;0.8773
2;101;0.8645166666666667;0.863
2;102;0.8696833333333334;0.867
2;103;0.85275;0.8541
2;104;0.8739166666666667;0.8731
2;105;0.8742666666666666;0.8723
2;106;0.8614833333333334;0.861
2;107;0.84735;0.8464
2;108;0.8553666666666667;0.8569
2;109;0.86895;0.8675
2;110;0.8662333333333333;0.865
2;111;0.8633666666666666;0.857
2;112;0.8669333333333333;0.8677
2;113;0.8496;0.8497
2;114;0.8705666666666667;0.8669
2;115;0.86635;0.8653
2;116;0.8753666666666666;0.8763
2;117;0.8486833333333333;0.8459
2;118;0.8580666666666666;0.8535
2;119;0.85385;0.8617
2;120;0.8538;0.8552
2;121;0.8626166666666667;0.8591
2;122;0.8697666666666667;0.8691
2;123;0.8596;0.8623
2;124;0.8595166666666667;0.8569
2;125;0.8620666666666666;0.8646
2;126;0.8709833333333333;0.8708
2;127;0.8424833333333334;0.8368
2;128;0.8574;0.8558
2;129;0.8627;0.8553
2;130;0.8655;0.8636
2;131;0.8564833333333334;0.8584
2;132;0.866;0.8649
2;133;0.8624833333333334;0.863
2;134;0.8611666666666666;0.8619
2;135;0.8699;0.8727
2;136;0.8581166666666666;0.8618
2;137;0.8552833333333333;0.8476
2;138;0.8689333333333333;0.8681
2;139;0.8592833333333333;0.853
2;140;0.8627;0.8586
2;141;0.8740833333333333;0.8752
2;142;0.8718166666666667;0.8732
2;143;0.8564666666666667;0.8554
2;144;0.8541666666666666;0.8574
2;145;0.8618833333333333;0.862
2;146;0.8628833333333333;0.8629
2;147;0.8595333333333334;0.8604
2;148;0.87995;0.8841
2;149;0.8484166666666667;0.8498
2;150;0.8560333333333333;0.8576
2;151;0.8587166666666667;0.8625
2;152;0.8601666666666666;0.8615
2;153;0.8583;0.8546
2;154;0.8545333333333334;0.855
2;155;0.86375;0.8635
2;156;0.8668666666666667;0.8702
2;157;0.8509833333333333;0.8455
2;158;0.8793166666666666;0.8776
2;159;0.8570833333333333;0.8538
2;160;0.8647333333333334;0.867
2;161;0.87135;0.8726
2;162;0.8581;0.8551
2;163;0.8693;0.8726
2;164;0.8516833333333333;0.8551
2;165;0.8711666666666666;0.8681
2;166;0.8610333333333333;0.855
2;167;0.8644166666666667;0.864
2;168;0.8568166666666667;0.8576
2;169;0.8554333333333334;0.851
2;170;0.8747166666666667;0.8727
2;171;0.86925;0.8697
2;172;0.8485333333333334;0.8428
2;173;0.8636333333333334;0.8658
2;174;0.8502166666666666;0.8436
2;175;0.8725666666666667;0.8725
2;176;0.8633166666666666;0.8671
2;177;0.8683666666666666;0.8668
2;178;0.8451;0.8489
2;179;0.8436166666666667;0.8443
2;180;0.84755;0.8477
2;181;0.8620666666666666;0.8632
2;182;0.8504333333333334;0.8451
2;183;0.85805;0.8583
2;184;0.8437;0.847
2;185;0.8691333333333333;0.8674
2;186;0.85785;0.8591
2;187;0.86795;0.8692
2;188;0.8724666666666666;0.868
2;189;0.8610333333333333;0.8633
2;190;0.8449666666666666;0.8391
2;191;0.8689833333333333;0.8668
2;192;0.86785;0.8669
2;193;0.86775;0.8702
2;194;0.86495;0.8648
2;195;0.8657666666666667;0.8696
2;196;0.8613;0.8625
2;197;0.8708666666666667;0.8716
2;198;0.8789166666666667;0.8774
2;199;0.8489833333333333;0.8504
3;0;0.8623333333333333;0.8626
3;1;0.8628666666666667;0.8606
3;2;0.86675;0.8638
3;3;0.86455;0.8711
3;4;0.857;0.8597
3;5;0.8715;0.8704
3;6;0.8554666666666667;0.8521
3;7;0.8456833333333333;0.8401
3;8;0.85445;0.8494
3;9;0.8732666666666666;0.8701
3;10;0.85595;0.8563
3;11;0.8695833333333334;0.8688
3;12;0.8515166666666667;0.8493
3;13;0.86625;0.8672
3;14;0.8609833333333333;0.8591
3;15;0.8639;0.8606
3;16;0.87025;0.87
3;17;0.8650166666666667;0.869
3;18;0.8484;0.8455
3;19;0.8685166666666667;0.8732
3;20;0.8699333333333333;0.8782
3;21;0.8539166666666667;0.851
3;22;0.8514666666666667;0.8533
3;23;0.86135;0.8633
3;24;0.8640333333333333;0.8654
3;25;0.8674833333333334;0.8677
3;26;0.8617166666666667;0.8652
3;27;0.8643833333333333;0.8625
3;28;0.8675833333333334;0.864
3;29;0.8527833333333333;0.8534
3;30;0.8732166666666666;0.8733
3;31;0.8770666666666667;0.8747
3;32;0.8632;0.8606
3;33;0.8514833333333334;0.85
3;34;0.8558833333333333;0.854
3;35;0.8579833333333333;0.8543
3;36;0.8762333333333333;0.8757
3;37;0.8565833333333334;0.8571
3;38;0.85885;0.8581
3;39;0.8517833333333333;0.8482
3;40;0.8552;0.8566
3;41;0.8578166666666667;0.8554
3;42;0.85195;0.8487
3;43;0.8657166666666667;0.87
3;44;0.86435;0.8626
3;45;0.84985;0.8499
3;46;0.8614666666666667;0.8653
3;47;0.8722333333333333;0.8718
3;48;0.8663;0.8652
3;49;0.8522333333333333;0.8503
3;50;0.8686333333333334;0.8716
3;51;0.8584666666666667;0.8605
3;52;0.8465666666666667;0.8432
3;53;0.8629;0.8607
3;54;0.86865;0.8676
3;55;0.8618333333333333;0.8626
3;56;0.85825;0.8577
3;57;0.8588666666666667;0.8625
3;58;0.8638;0.8614
3;59;0.8556333333333334;0.8579
3;60;0.8567166666666667;0.8528
3;61;0.8633666666666666;0.8622
3;62;0.8524;0.8507
3;63;0.8788666666666667;0.8769
3;64;0.8608166666666667;0.8655
3;65;0.87045;0.8684
3;66;0.8693833333333333;0.866
3;67;0.8537;0.856
3;68;0.858;0.8556
3;69;0.8596;0.8617
3;70;0.8533666666666667;0.8545
3;71;0.8680666666666667;0.8693
3;72;0.8689666666666667;0.8621
3;73;0.8568833333333333;0.8617
3;74;0.85675;0.8537
3;75;0.8525666666666667;0.8562
3;76;0.8599666666666667;0.8598
3;77;0.8647333333333334;0.8612
3;78;0.8644166666666667;0.866
3;79;0.8424666666666667;0.8386
3;80;0.8639833333333333;0.8641
3;81;0.8758166666666667;0.8751
3;82;0.8607333333333334;0.8614
3;83;0.8546;0.8567
3;84;0.8603166666666666;0.8622
3;85;0.8462666666666666;0.844
3;86;0.8767666666666667;0.8807
3;87;0.8640333333333333;0.8623
3;88;0.84505;0.8457
3;89;0.8718333333333333;0.8707
3;90;0.8738333333333334;0.8777
3;91;0.8627333333333334;0.854
3;92;0.8610833333333333;0.8575
3;93;0.8586;0.8554
3;94;0.8605;0.8633
3;95;0.8592666666666666;0.8556
3;96;0.8427166666666667;0.8421
3;97;0.8699;0.8661
3;98;0.8709666666666667;0.8679
3;99;0.85575;0.8587
3;100;0.8526333333333334;0.8633
3;101;0.8559166666666667;0.8553
3;102;0.8723166666666666;0.8754
3;103;0.8530333333333333;0.8507
3;104;0.8687333333333334;0.8682
3;105;0.8614666666666667;0.8611
3;106;0.8677333333333334;0.8648
3;107;0.84615;0.852
3;108;0.8522;0.8542
3;109;0.8399333333333333;0.8407
3;110;0.8696166666666667;0.8679
3;111;0.8480333333333333;0.8454
3;112;0.8659666666666667;0.8629
3;113;0.86755;0.8693
3;114;0.8754;0.8761
3;115;0.8598;0.861
3;116;0.8547333333333333;0.8516
3;117;0.8690166666666667;0.8599
3;118;0.8533666666666667;0.851
3;119;0.8731833333333333;0.869
3;120;0.84905;0.8453
3;121;0.8542333333333333;0.8583
3;122;0.86605;0.87
3;123;0.8567;0.8545
3;124;0.856;0.859
3;125;0.8554666666666667;0.8607
3;126;0.8630333333333333;0.8671
3;127;0.8533;0.8518
3;128;0.8591;0.8582
3;129;0.8675666666666667;0.8665
3;130;0.8687333333333334;0.8726
3;131;0.8495166666666667;0.8472
3;132;0.84605;0.8436
3;133;0.8614666666666667;0.8602
3;134;0.8597833333333333;0.8583
3;135;0.8619666666666667;0.8634
3;136;0.8615;0.8584
3;137;0.8667666666666667;0.8705
3;138;0.8584333333333334;0.8604
3;139;0.86825;0.8669
3;140;0.8545166666666667;0.8558
3;141;0.8589333333333333;0.8624
3;142;0.8637666666666667;0.8641
3;143;0.85545;0.8536
3;144;0.8554;0.8614
3;145;0.8683833333333333;0.8701
3;146;0.8561666666666666;0.8567
3;147;0.8662833333333333;0.8669
3;148;0.8646;0.8613
3;149;0.8761;0.8783
3;150;0.8680833333333333;0.8696
3;151;0.86645;0.8659
3;152;0.8639833333333333;0.8616
3;153;0.8463833333333334;0.8437
3;154;0.8497333333333333;0.8495
3;155;0.86115;0.8621
3;156;0.8541166666666666;0.8537
3;157;0.8557;0.8565
3;158;0.8829833333333333;0.8848
3;159;0.8769333333333333;0.8785
3;160;0.8762166666666666;0.8736
3;161;0.8618833333333333;0.8593
3;162;0.8616333333333334;0.8565
3;163;0.8644;0.865
3;164;0.8515166666666667;0.8497
3;165;0.8630166666666667;0.8618
3;166;0.85095;0.8507
3;167;0.8543;0.8518
3;168;0.8758;0.8778
3;169;0.8609333333333333;0.8559
3;170;0.8453333333333334;0.8536
3;171;0.8527;0.8567
3;172;0.8438666666666667;0.8421
3;173;0.8704333333333333;0.8766
3;174;0.8555666666666667;0.8539
3;175;0.8643833333333333;0.8688
3;176;0.8660833333333333;0.8632
3;177;0.8649333333333333;0.866
3;178;0.8551;0.855
3;179;0.85945;0.859
3;180;0.8442166666666666;0.8447
3;181;0.8604333333333334;0.8627
3;182;0.84985;0.8476
3;183;0.8591333333333333;0.8592
3;184;0.8768166666666667;0.8745
3;185;0.864;0.8642
3;186;0.8660166666666667;0.8633
3;187;0.86145;0.8609
3;188;0.85625;0.8552
3;189;0.8556666666666667;0.8538
3;190;0.8640333333333333;0.8582
3;191;0.85845;0.8562
3;192;0.8789333333333333;0.8832
3;193;0.8591333333333333;0.8595
3;194;0.8507166666666667;0.8518
3;195;0.85885;0.8563
3;196;0.8588;0.8582
3;197;0.8627666666666667;0.8591
3;198;0.8663833333333333;0.871
3;199;0.8616666666666667;0.8581
4;0;0.8530833333333333;0.8593
4;1;0.8794333333333333;0.8815
4;2;0.8600666666666666;0.8649
4;3;0.8761666666666666;0.8747
4;4;0.85545;0.8559
4;5;0.86145;0.8606
4;6;0.8588166666666667;0.8575
4;7;0.8516333333333334;0.856
4;8;0.87315;0.8696
4;9;0.8528833333333333;0.846
4;10;0.8552833333333333;0.8557
4;11;0.86115;0.8555
4;12;0.8659333333333333;0.8652
4;13;0.8566166666666667;0.8514
4;14;0.86625;0.8656
4;15;0.8646;0.8638
4;16;0.86065;0.8618
4;17;0.8639;0.8628
4;18;0.8506833333333333;0.8453
4;19;0.8668666666666667;0.866
4;20;0.8575166666666667;0.86
4;21;0.8505166666666667;0.8475
4;22;0.8694333333333333;0.8666
4;23;0.85475;0.8554
4;24;0.8637;0.8617
4;25;0.8511666666666666;0.8472
4;26;0.8521666666666666;0.849
4;27;0.8697166666666667;0.8752
4;28;0.8639166666666667;0.8643
4;29;0.8608166666666667;0.8575
4;30;0.8639833333333333;0.8636
4;31;0.8609833333333333;0.859
4;32;0.8527166666666667;0.8514
4;33;0.8605833333333334;0.8618
4;34;0.87465;0.8737
4;35;0.8549833333333333;0.8566
4;36;0.86715;0.8695
4;37;0.8620666666666666;0.8646
4;38;0.8702166666666666;0.8694
4;39;0.8584333333333334;0.8566
4;40;0.87445;0.871
